Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,DeviceTime,WriteTime,UTM,SpeedKPH,SpeedMPH,Battery
67.28647,14.46552,78,5.06,2025-03-01T14:07:27.000Z,gps,67.28647,14.46552,114,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,31 / 71,2193,2068.0,1,0.9,0.7,0.5,-,-,Ship,15:07:27 CET,15:07:27.035,15:07:27.019,15:07:27.029,33 W 476970 7463414,0.00,0.00,32
67.28647,14.46552,78,5.06,2025-03-01T14:07:28.000Z,gps,67.28647,14.46552,114,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,31 / 72,2194,2068.0,1,0.9,0.7,0.5,-,-,Ship,15:07:28 CET,15:07:28.034,15:07:28.017,15:07:28.022,33 W 476970 7463414,0.00,0.00,32
67.28647,14.46552,78,5.06,2025-03-01T14:07:29.000Z,gps,67.28647,14.46552,114,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,31 / 72,2195,2068.1,1,0.9,0.7,0.5,-,-,Ship,15:07:29 CET,15:07:29.048,15:07:29.031,15:07:29.040,33 W 476970 7463414,0.00,0.00,32
67.28647,14.46552,78,5.06,2025-03-01T14:07:30.000Z,gps,67.28647,14.46552,114,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,31 / 71,2196,2068.1,1,0.9,0.7,0.6,-,-,Ship,15:07:30 CET,15:07:30.035,15:07:30.018,15:07:30.025,33 W 476970 7463414,0.00,0.00,32
67.28647,14.46552,78,5.06,2025-03-01T14:07:31.000Z,gps,67.28647,14.46552,114,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,30 / 72,2197,2068.1,1,0.9,0.7,0.6,-,-,Ship,15:07:31 CET,15:07:31.040,15:07:31.023,15:07:31.030,33 W 476969 7463414,0.00,0.00,31
67.28647,14.46552,78,5.06,2025-03-01T14:07:32.000Z,gps,67.28647,14.46552,114,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,30 / 72,2198,2068.1,1,0.9,0.7,0.6,-,-,Ship,15:07:32 CET,15:07:32.038,15:07:32.021,15:07:32.030,33 W 476969 7463414,0.00,0.00,31
67.28647,14.46552,78,5.06,2025-03-01T14:07:33.000Z,gps,67.28647,14.46552,114,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,30 / 71,2199,2068.1,1,0.9,0.7,0.6,-,-,Ship,15:07:33 CET,15:07:33.042,15:07:33.025,15:07:33.031,33 W 476969 7463414,0.00,0.00,31
67.28647,14.46552,78,5.06,2025-03-01T14:07:34.000Z,gps,67.28647,14.46552,114,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,30 / 72,2200,2068.1,1,0.9,0.7,0.6,-,-,Ship,15:07:34 CET,15:07:34.041,15:07:34.025,15:07:34.035,33 W 476969 7463414,0.00,0.00,31
67.28647,14.46552,78,5.06,2025-03-01T14:07:35.000Z,gps,67.28647,14.46552,114,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,29 / 70,2201,2068.1,1,0.9,0.7,0.6,-,-,Ship,15:07:35 CET,15:07:35.044,15:07:35.027,15:07:35.037,33 W 476969 7463414,0.00,0.00,31
67.28647,14.46552,78,5.06,2025-03-01T14:07:36.000Z,gps,67.28647,14.46552,114,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,29 / 72,2202,2068.1,1,0.9,0.7,0.6,-,-,Ship,15:07:36 CET,15:07:36.043,15:07:36.026,15:07:36.037,33 W 476969 7463414,0.00,0.00,31
67.28647,14.46552,78,5.06,2025-03-01T14:07:37.000Z,gps,67.28647,14.46552,114,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,30 / 72,2203,2068.2,1,0.9,0.7,0.6,-,-,Ship,15:07:37 CET,15:07:37.044,15:07:37.027,15:07:37.037,33 W 476969 7463414,0.00,0.00,30
67.28647,14.46552,78,5.06,2025-03-01T14:07:38.000Z,gps,67.28647,14.46552,114,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,30 / 72,2204,2068.2,1,0.9,0.7,0.6,-,-,Ship,15:07:38 CET,15:07:38.047,15:07:38.031,15:07:38.043,33 W 476969 7463414,0.00,0.00,30
67.28647,14.46552,78,5.06,2025-03-01T14:07:39.000Z,gps,67.28647,14.46552,114,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,30 / 71,2205,2068.2,1,0.9,0.7,0.6,-,-,Ship,15:07:39 CET,15:07:39.044,15:07:39.027,15:07:39.047,33 W 476969 7463414,0.00,0.00,30
67.28647,14.46552,78,5.06,2025-03-01T14:07:40.000Z,gps,67.28647,14.46551,114,9.94,0.35,277.4,gps [GPS],00:00:01,0.1,0.0,,,,false,30 / 72,2206,2068.2,1,0.9,0.7,0.6,-,-,Ship,15:07:40 CET,15:07:40.045,15:07:40.028,15:07:40.036,33 W 476969 7463414,1.26,0.78,30
67.28647,14.46551,78,5.06,2025-03-01T14:07:41.000Z,gps,67.28648,14.46551,113,9.94,0.96,355.0,gps [GPS],00:00:01,0.2,0.0,,,,false,31 / 72,2207,2068.5,1,0.9,0.7,0.5,-,-,Ship,15:07:41 CET,15:07:41.039,15:07:41.023,15:07:41.034,33 W 476969 7463414,3.46,2.15,30
67.28648,14.46551,78,5.06,2025-03-01T14:07:42.000Z,gps,67.28649,14.46550,113,9.94,0.65,342.7,gps [GPS],00:00:01,0.4,0.0,,,,false,31 / 72,2208,2068.9,1,0.9,0.7,0.5,-,-,Ship,15:07:42 CET,15:07:42.062,15:07:42.046,15:07:42.059,33 W 476969 7463415,2.34,1.45,30
67.28648,14.46550,78,5.06,2025-03-01T14:07:43.000Z,gps,67.28649,14.46548,113,9.94,1.52,339.8,gps [GPS],00:00:01,0.6,0.0,,,,false,31 / 70,2209,2069.5,1,0.9,0.7,0.5,-,-,Ship,15:07:43 CET,15:07:43.063,15:07:43.047,15:07:43.060,33 W 476969 7463415,5.47,3.40,30
67.28649,14.46549,77,5.06,2025-03-01T14:07:44.000Z,gps,67.28650,14.46545,112,9.94,1.55,307.3,gps [GPS],00:00:01,0.8,0.0,,,,false,30 / 72,2210,2070.4,1,0.9,0.7,0.6,-,-,Ship,15:07:44 CET,15:07:44.060,15:07:44.044,15:07:44.055,33 W 476968 7463416,5.58,3.47,30
67.28649,14.46547,74,5.06,2025-03-01T14:07:45.000Z,gps,67.28651,14.46541,110,9.94,1.74,295.4,gps [GPS],00:00:01,1.1,0.0,,,,false,29 / 72,2211,2071.4,1,0.9,0.7,0.6,-,-,Ship,15:07:45 CET,15:07:45.054,15:07:45.037,15:07:45.047,33 W 476967 7463417,6.26,3.89,30
67.28650,14.46544,75,5.06,2025-03-01T14:07:46.000Z,gps,67.28651,14.46537,110,9.94,1.40,283.2,gps [GPS],00:00:01,1.2,0.0,,,,false,29 / 72,2212,2072.6,1,0.9,0.7,0.6,-,-,Ship,15:07:46 CET,15:07:46.074,15:07:46.057,15:07:46.064,33 W 476966 7463417,5.04,3.13,29
67.28650,14.46541,73,5.06,2025-03-01T14:07:47.000Z,gps,67.28651,14.46533,109,9.94,1.49,287.4,gps [GPS],00:00:01,1.3,0.0,,,,false,25 / 71,2213,2073.9,1,1.0,0.8,0.6,-,-,Ship,15:07:47 CET,15:07:47.069,15:07:47.053,15:07:47.066,33 W 476965 7463417,5.36,3.33,29
67.28650,14.46538,72,5.06,2025-03-01T14:07:48.000Z,gps,67.28651,14.46530,108,9.94,1.40,290.1,gps [GPS],00:00:01,1.3,0.0,,,,false,25 / 72,2214,2075.2,1,1.0,0.8,0.6,-,-,Ship,15:07:48 CET,15:07:48.058,15:07:48.042,15:07:48.052,33 W 476964 7463418,5.04,3.13,29
67.28650,14.46536,73,5.06,2025-03-01T14:07:49.000Z,gps,67.28651,14.46528,108,9.94,1.08,293.1,gps [GPS],00:00:01,1.2,0.0,,,,false,26 / 72,2215,2076.4,1,1.0,0.8,0.6,-,-,Ship,15:07:49 CET,15:07:49.044,15:07:49.028,15:07:49.035,33 W 476963 7463418,3.89,2.42,29
67.28651,14.46533,72,5.06,2025-03-01T14:07:50.000Z,gps,67.28651,14.46525,108,9.94,1.16,286.2,gps [GPS],00:00:01,1.2,0.0,,,,false,25 / 72,2216,2077.6,1,1.0,0.8,0.6,-,-,Ship,15:07:50 CET,15:07:50.068,15:07:50.051,15:07:50.057,33 W 476961 7463418,4.18,2.59,29
67.28650,14.46531,72,5.06,2025-03-01T14:07:51.000Z,gps,67.28650,14.46524,108,9.94,0.00,0.0,gps [GPS],00:00:01,1.0,0.0,,,,false,26 / 71,2217,2078.6,1,1.0,0.8,0.6,-,-,Ship,15:07:51 CET,15:07:51.059,15:07:51.042,15:07:51.053,33 W 476960 7463418,0.00,0.00,29
67.28650,14.46529,72,5.06,2025-03-01T14:07:52.000Z,gps,67.28650,14.46523,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.8,0.0,,,,false,28 / 71,2218,2079.4,1,0.9,0.7,0.6,-,-,Ship,15:07:52 CET,15:07:52.053,15:07:52.037,15:07:52.046,33 W 476960 7463418,0.00,0.00,29
67.28650,14.46527,72,5.06,2025-03-01T14:07:53.000Z,gps,67.28650,14.46523,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.6,0.0,,,,false,28 / 72,2219,2080.1,1,0.9,0.7,0.6,-,-,Ship,15:07:53 CET,15:07:53.037,15:07:53.021,15:07:53.031,33 W 476959 7463418,0.00,0.00,29
67.28650,14.46526,73,5.06,2025-03-01T14:07:54.000Z,gps,67.28650,14.46523,108,9.94,0.00,0.0,gps [GPS],00:00:01,0.5,0.0,,,,false,29 / 71,2220,2080.6,1,0.9,0.7,0.6,-,-,Ship,15:07:54 CET,15:07:54.049,15:07:54.033,15:07:54.049,33 W 476958 7463418,0.00,0.00,29
67.28650,14.46525,73,5.06,2025-03-01T14:07:55.000Z,gps,67.28650,14.46523,108,9.94,0.30,276.5,gps [GPS],00:00:01,0.3,0.0,,,,false,30 / 72,2221,2080.9,1,0.9,0.7,0.6,-,-,Ship,15:07:55 CET,15:07:55.036,15:07:55.020,15:07:55.027,33 W 476958 7463418,1.08,0.67,29
67.28650,14.46525,72,5.06,2025-03-01T14:07:56.000Z,gps,67.28650,14.46523,108,9.94,0.85,218.3,gps [GPS],00:00:01,0.3,0.0,,,,false,30 / 71,2222,2081.2,1,0.9,0.7,0.6,-,-,Ship,15:07:56 CET,15:07:56.040,15:07:56.024,15:07:56.026,33 W 476958 7463418,3.06,1.90,29
67.28650,14.46524,72,5.06,2025-03-01T14:07:57.000Z,gps,67.28649,14.46524,108,9.94,0.00,0.0,gps [GPS],00:00:01,0.3,0.0,,,,false,29 / 72,2223,2081.5,1,0.9,0.7,0.6,-,-,Ship,15:07:57 CET,15:07:57.031,15:07:57.014,15:07:57.026,33 W 476958 7463418,0.00,0.00,28
67.28650,14.46524,72,5.06,2025-03-01T14:07:58.000Z,gps,67.28649,14.46525,108,9.94,0.00,0.0,gps [GPS],00:00:01,0.2,0.0,,,,false,28 / 71,2224,2081.7,1,0.9,0.7,0.6,-,-,Ship,15:07:58 CET,15:07:58.038,15:07:58.021,15:07:58.029,33 W 476958 7463417,0.00,0.00,28
67.28650,14.46525,72,5.06,2025-03-01T14:07:59.000Z,gps,67.28649,14.46525,108,9.94,0.00,0.0,gps [GPS],00:00:01,0.2,0.0,,,,false,29 / 71,2225,2081.9,1,0.9,0.7,0.6,-,-,Ship,15:07:59 CET,15:07:59.051,15:07:59.035,15:07:59.044,33 W 476958 7463417,0.00,0.00,28
67.28650,14.46525,72,5.06,2025-03-01T14:08:00.000Z,gps,67.28649,14.46526,108,9.94,0.00,0.0,gps [GPS],00:00:01,0.2,0.0,,,,false,30 / 72,2226,2082.1,1,0.9,0.7,0.6,-,-,Ship,15:08:00 CET,15:08:00.056,15:08:00.039,15:08:00.048,33 W 476958 7463417,0.00,0.00,28
67.28650,14.46526,72,5.06,2025-03-01T14:08:01.000Z,gps,67.28650,14.46528,108,9.94,0.00,0.0,gps [GPS],00:00:01,0.3,0.0,,,,false,30 / 72,2227,2082.4,1,0.9,0.7,0.6,-,-,Ship,15:08:01 CET,15:08:01.051,15:08:01.034,15:08:01.042,33 W 476958 7463417,0.00,0.00,28
67.28650,14.46527,72,5.06,2025-03-01T14:08:02.000Z,gps,67.28650,14.46530,108,9.94,0.70,109.5,gps [GPS],00:00:01,0.5,0.0,,,,false,30 / 72,2228,2082.9,1,0.9,0.7,0.6,-,-,Ship,15:08:02 CET,15:08:02.051,15:08:02.034,15:08:02.046,33 W 476959 7463417,2.52,1.57,28
67.28650,14.46528,72,5.06,2025-03-01T14:08:03.000Z,gps,67.28650,14.46533,107,9.94,1.33,109.1,gps [GPS],00:00:01,0.7,0.0,,,,false,30 / 72,2229,2083.6,1,0.9,0.7,0.6,-,-,Ship,15:08:03 CET,15:08:03.059,15:08:03.042,15:08:03.049,33 W 476960 7463417,4.79,2.98,28
67.28649,14.46531,71,5.06,2025-03-01T14:08:04.000Z,gps,67.28649,14.46536,106,9.94,1.42,125.3,gps [GPS],00:00:01,0.9,0.0,,,,false,30 / 70,2230,2084.5,1,0.9,0.7,0.6,-,-,Ship,15:08:04 CET,15:08:04.056,15:08:04.039,15:08:04.050,33 W 476960 7463417,5.11,3.18,28
67.28649,14.46532,70,5.06,2025-03-01T14:08:05.000Z,gps,67.28648,14.46538,106,9.94,0.37,142.2,gps [GPS],00:00:01,0.9,0.0,,,,false,30 / 72,2231,2085.4,1,0.9,0.7,0.6,-,-,Ship,15:08:05 CET,15:08:05.058,15:08:05.041,15:08:05.048,33 W 476961 7463416,1.33,0.83,28
67.28649,14.46534,70,5.06,2025-03-01T14:08:06.000Z,gps,67.28647,14.46538,106,9.94,0.00,0.0,gps [GPS],00:00:01,0.7,0.0,,,,false,28 / 72,2232,2086.1,1,0.9,0.7,0.6,-,-,Ship,15:08:06 CET,15:08:06.056,15:08:06.040,15:08:06.050,33 W 476962 7463416,0.00,0.00,28
67.28648,14.46534,71,5.06,2025-03-01T14:08:07.000Z,gps,67.28647,14.46537,106,9.94,0.00,0.0,gps [GPS],00:00:01,0.6,0.0,,,,false,28 / 72,2233,2086.7,1,0.9,0.7,0.6,-,-,Ship,15:08:07 CET,15:08:07.062,15:08:07.046,15:08:07.060,33 W 476962 7463416,0.00,0.00,28
67.28648,14.46535,71,5.06,2025-03-01T14:08:08.000Z,gps,67.28647,14.46536,106,9.94,0.00,0.0,gps [GPS],00:00:01,0.4,0.0,,,,false,28 / 71,2234,2087.1,1,0.9,0.7,0.6,-,-,Ship,15:08:08 CET,15:08:08.055,15:08:08.038,15:08:08.057,33 W 476962 7463415,0.00,0.00,28
67.28648,14.46535,71,5.06,2025-03-01T14:08:09.000Z,gps,67.28647,14.46535,106,9.94,0.00,0.0,gps [GPS],00:00:01,0.3,0.0,,,,false,28 / 71,2235,2087.4,1,0.9,0.7,0.6,-,-,Ship,15:08:09 CET,15:08:09.042,15:08:09.026,15:08:09.036,33 W 476962 7463415,0.00,0.00,28
67.28647,14.46535,71,5.06,2025-03-01T14:08:10.000Z,gps,67.28647,14.46535,106,9.94,0.00,0.0,gps [GPS],00:00:01,0.3,0.0,,,,false,29 / 72,2236,2087.7,1,0.9,0.7,0.6,-,-,Ship,15:08:10 CET,15:08:10.058,15:08:10.041,15:08:10.054,33 W 476962 7463415,0.00,0.00,28
67.28647,14.46535,71,5.06,2025-03-01T14:08:11.000Z,gps,67.28647,14.46535,107,9.94,0.16,251.5,gps [GPS],00:00:01,0.2,0.0,,,,false,29 / 72,2237,2087.9,1,0.9,0.7,0.6,-,-,Ship,15:08:11 CET,15:08:11.060,15:08:11.043,15:08:11.053,33 W 476962 7463414,0.58,0.36,28
67.28647,14.46535,71,5.06,2025-03-01T14:08:12.000Z,gps,67.28647,14.46534,106,9.94,0.00,0.0,gps [GPS],00:00:01,0.2,0.0,,,,false,28 / 72,2238,2088.1,1,0.9,0.7,0.6,-,-,Ship,15:08:12 CET,15:08:12.058,15:08:12.042,15:08:12.058,33 W 476962 7463414,0.00,0.00,28
67.28647,14.46535,71,5.06,2025-03-01T14:08:13.000Z,gps,67.28647,14.46534,106,9.94,0.00,0.0,gps [GPS],00:00:01,0.1,0.0,,,,false,28 / 71,2239,2088.2,1,1.0,0.8,0.6,-,-,Ship,15:08:13 CET,15:08:13.048,15:08:13.031,15:08:13.043,33 W 476962 7463414,0.00,0.00,28
67.28647,14.46535,71,5.06,2025-03-01T14:08:14.000Z,gps,67.28647,14.46534,106,9.94,0.00,0.0,gps [GPS],00:00:01,0.1,0.0,,,,false,27 / 72,2240,2088.3,1,1.0,0.8,0.6,-,-,Ship,15:08:14 CET,15:08:14.060,15:08:14.043,15:08:14.056,33 W 476962 7463414,0.00,0.00,28
67.28647,14.46534,71,5.06,2025-03-01T14:08:15.000Z,gps,67.28647,14.46534,106,9.94,0.00,0.0,gps [GPS],00:00:01,0.1,0.0,,,,false,27 / 71,2241,2088.4,1,0.9,0.7,0.6,-,-,Ship,15:08:15 CET,15:08:15.055,15:08:15.038,15:08:15.050,33 W 476962 7463414,0.00,0.00,28
67.28647,14.46534,71,5.06,2025-03-01T14:08:16.000Z,gps,67.28647,14.46534,106,9.94,0.00,0.0,gps [GPS],00:00:01,0.1,0.0,,,,false,28 / 72,2242,2088.5,1,0.9,0.7,0.6,-,-,Ship,15:08:16 CET,15:08:16.056,15:08:16.040,15:08:16.052,33 W 476962 7463414,0.00,0.00,28
67.28647,14.46534,71,5.06,2025-03-01T14:08:17.000Z,gps,67.28647,14.46534,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.1,0.0,,,,false,26 / 72,2243,2088.6,1,1.0,0.8,0.6,-,-,Ship,15:08:17 CET,15:08:17.059,15:08:17.042,15:08:17.054,33 W 476962 7463414,0.00,0.00,28
67.28647,14.46534,71,5.06,2025-03-01T14:08:18.000Z,gps,67.28647,14.46534,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.1,0.0,,,,false,24 / 72,2244,2088.6,1,1.0,0.8,0.6,-,-,Ship,15:08:18 CET,15:08:18.051,15:08:18.034,15:08:18.047,33 W 476962 7463414,0.00,0.00,28
67.28647,14.46534,71,5.06,2025-03-01T14:08:19.000Z,gps,67.28647,14.46534,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,24 / 72,2245,2088.7,1,1.0,0.8,0.6,-,-,Ship,15:08:19 CET,15:08:19.062,15:08:19.046,15:08:19.052,33 W 476962 7463414,0.00,0.00,28
67.28647,14.46534,71,5.06,2025-03-01T14:08:20.000Z,gps,67.28647,14.46534,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,25 / 72,2246,2088.7,1,1.0,0.8,0.6,-,-,Ship,15:08:20 CET,15:08:20.062,15:08:20.045,15:08:20.052,33 W 476962 7463414,0.00,0.00,28
67.28647,14.46534,71,5.06,2025-03-01T14:08:21.000Z,gps,67.28647,14.46534,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,25 / 71,2247,2088.7,1,1.0,0.8,0.6,-,-,Ship,15:08:21 CET,15:08:21.053,15:08:21.036,15:08:21.044,33 W 476962 7463414,0.00,0.00,28
67.28647,14.46534,71,5.06,2025-03-01T14:08:22.000Z,gps,67.28646,14.46534,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,23 / 72,2248,2088.7,1,1.0,0.8,0.6,-,-,Ship,15:08:22 CET,15:08:22.054,15:08:22.037,15:08:22.047,33 W 476962 7463414,0.00,0.00,28
67.28647,14.46534,71,5.06,2025-03-01T14:08:23.000Z,gps,67.28646,14.46534,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,23 / 71,2249,2088.7,1,1.0,0.8,0.6,-,-,Ship,15:08:23 CET,15:08:23.059,15:08:23.043,15:08:23.056,33 W 476962 7463414,0.00,0.00,28
67.28647,14.46534,71,5.06,2025-03-01T14:08:24.000Z,gps,67.28646,14.46534,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,23 / 72,2250,2088.8,1,1.0,0.8,0.6,-,-,Ship,15:08:24 CET,15:08:24.054,15:08:24.038,15:08:24.050,33 W 476962 7463414,0.00,0.00,28
67.28647,14.46534,71,5.06,2025-03-01T14:08:25.000Z,gps,67.28646,14.46534,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,23 / 72,2251,2088.8,1,1.1,0.9,0.7,-,-,Ship,15:08:25 CET,15:08:25.057,15:08:25.040,15:08:25.049,33 W 476962 7463414,0.00,0.00,28
67.28646,14.46534,71,5.06,2025-03-01T14:08:26.000Z,gps,67.28646,14.46534,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,23 / 70,2252,2088.8,1,1.1,0.9,0.7,-,-,Ship,15:08:26 CET,15:08:26.056,15:08:26.039,15:08:26.048,33 W 476962 7463414,0.00,0.00,28
67.28646,14.46534,71,5.06,2025-03-01T14:08:27.000Z,gps,67.28646,14.46534,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,24 / 71,2253,2088.8,1,1.0,0.8,0.6,-,-,Ship,15:08:27 CET,15:08:27.055,15:08:27.038,15:08:27.052,33 W 476962 7463414,0.00,0.00,28
67.28646,14.46534,71,5.06,2025-03-01T14:08:28.000Z,gps,67.28646,14.46534,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,26 / 71,2254,2088.8,1,1.0,0.8,0.6,-,-,Ship,15:08:28 CET,15:08:28.050,15:08:28.034,15:08:28.043,33 W 476962 7463414,0.00,0.00,28
67.28646,14.46534,71,5.06,2025-03-01T14:08:29.000Z,gps,67.28646,14.46534,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,25 / 70,2255,2088.8,1,1.0,0.8,0.6,-,-,Ship,15:08:29 CET,15:08:29.054,15:08:29.037,15:08:29.058,33 W 476962 7463414,0.00,0.00,28
67.28646,14.46534,71,5.06,2025-03-01T14:08:30.000Z,gps,67.28646,14.46534,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,26 / 70,2256,2088.8,1,1.0,0.8,0.6,-,-,Ship,15:08:30 CET,15:08:30.045,15:08:30.029,15:08:30.040,33 W 476962 7463414,0.00,0.00,28
67.28646,14.46534,71,5.06,2025-03-01T14:08:31.000Z,gps,67.28646,14.46534,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,26 / 70,2257,2088.8,1,1.0,0.8,0.6,-,-,Ship,15:08:31 CET,15:08:31.056,15:08:31.039,15:08:31.058,33 W 476962 7463414,0.00,0.00,28
67.28646,14.46534,71,5.06,2025-03-01T14:08:32.000Z,gps,67.28646,14.46534,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,25 / 70,2258,2088.8,1,1.0,0.8,0.6,-,-,Ship,15:08:32 CET,15:08:32.043,15:08:32.026,15:08:32.039,33 W 476962 7463414,0.00,0.00,28
67.28646,14.46534,71,5.06,2025-03-01T14:08:33.000Z,gps,67.28646,14.46534,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,24 / 70,2259,2088.8,1,1.0,0.8,0.6,-,-,Ship,15:08:33 CET,15:08:33.051,15:08:33.035,15:08:33.056,33 W 476962 7463414,0.00,0.00,28
67.28646,14.46534,71,5.06,2025-03-01T14:08:34.000Z,gps,67.28646,14.46534,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,24 / 70,2260,2088.8,1,1.0,0.8,0.6,-,-,Ship,15:08:34 CET,15:08:34.060,15:08:34.044,15:08:34.058,33 W 476962 7463414,0.00,0.00,28
67.28646,14.46534,72,5.06,2025-03-01T14:08:35.000Z,gps,67.28646,14.46534,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.0,0.0,,,,false,26 / 71,2261,2088.8,1,1.0,0.8,0.6,-,-,Ship,15:08:35 CET,15:08:35.056,15:08:35.039,15:08:35.055,33 W 476962 7463414,0.00,0.00,28
67.28646,14.46534,72,5.06,2025-03-01T14:08:36.000Z,gps,67.28646,14.46533,107,9.94,0.22,254.5,gps [GPS],00:00:01,0.1,0.0,,,,false,25 / 69,2262,2088.9,1,1.0,0.8,0.6,-,-,Ship,15:08:36 CET,15:08:36.054,15:08:36.038,15:08:36.047,33 W 476962 7463414,0.79,0.49,28
67.28647,14.46533,72,5.06,2025-03-01T14:08:37.000Z,gps,67.28647,14.46532,108,9.94,0.58,330.6,gps [GPS],00:00:01,0.2,0.0,,,,false,25 / 71,2263,2089.1,1,1.0,0.8,0.6,-,-,Ship,15:08:37 CET,15:08:37.061,15:08:37.044,15:08:37.055,33 W 476962 7463414,2.09,1.30,28
67.28647,14.46532,72,5.06,2025-03-01T14:08:38.000Z,gps,67.28648,14.46530,108,9.94,1.20,319.4,gps [GPS],00:00:01,0.5,0.0,,,,false,29 / 71,2264,2089.6,1,0.9,0.7,0.6,-,-,Ship,15:08:38 CET,15:08:38.057,15:08:38.041,15:08:38.055,33 W 476961 7463414,4.32,2.68,28
67.28647,14.46531,71,5.06,2025-03-01T14:08:39.000Z,gps,67.28648,14.46528,107,9.94,0.46,319.3,gps [GPS],00:00:01,0.7,0.0,,,,false,29 / 71,2265,2090.3,1,0.9,0.7,0.6,-,-,Ship,15:08:39 CET,15:08:39.053,15:08:39.036,15:08:39.048,33 W 476961 7463414,1.66,1.03,28
67.28648,14.46530,71,5.06,2025-03-01T14:08:40.000Z,gps,67.28648,14.46526,106,9.94,0.46,305.7,gps [GPS],00:00:01,0.7,0.0,,,,false,29 / 71,2266,2091.0,1,0.9,0.7,0.6,-,-,Ship,15:08:40 CET,15:08:40.049,15:08:40.032,15:08:40.043,33 W 476960 7463415,1.66,1.03,28
67.28648,14.46528,71,5.06,2025-03-01T14:08:41.000Z,gps,67.28649,14.46524,107,9.94,0.16,296.9,gps [GPS],00:00:01,0.7,0.0,,,,false,29 / 71,2267,2091.7,1,0.9,0.7,0.6,-,-,Ship,15:08:41 CET,15:08:41.051,15:08:41.035,15:08:41.045,33 W 476959 7463415,0.58,0.36,28
67.28648,14.46527,71,5.06,2025-03-01T14:08:42.000Z,gps,67.28649,14.46522,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.8,0.0,,,,false,29 / 72,2268,2092.5,1,0.9,0.7,0.6,-,-,Ship,15:08:42 CET,15:08:42.039,15:08:42.023,15:08:42.033,33 W 476959 7463415,0.00,0.00,28
67.28648,14.46525,71,5.06,2025-03-01T14:08:43.000Z,gps,67.28649,14.46521,107,9.94,0.00,0.0,gps [GPS],00:00:01,0.6,0.0,,,,false,29 / 71,2269,2093.1,1,0.9,0.7,0.6,-,-,Ship,15:08:43 CET,15:08:43.070,15:08:43.054,15:08:43.062,33 W 476958 7463416,0.00,0.00,28
67.28649,14.46524,72,5.06,2025-03-01T14:08:44.000Z,gps,67.28649,14.46521,107,9.94,0.94,349.1,gps [GPS],00:00:01,0.6,0.0,,,,false,28 / 72,2270,2093.7,1,0.9,0.7,0.6,-,-,Ship,15:08:44 CET,15:08:44.054,15:08:44.037,15:08:44.059,33 W 476958 7463416,3.38,2.10,28
